center_code,center_name,hq_name,city,facility,status,region,state,country,property_lat,property_long,property_id,center_address,center_phone,center_pincode,enable_bag_guide,is_bagging_allowed,sort_code,region1,parent_center,property_facility_id
IND411051A1B,Pune_Suncity_D,Pune_Suncity_D (Maharashtra),Pune,DC,Inactive,West,Maharashtra,India,18.47823,73.81318,2767d368-42b0-48fe-88ca-262801616064,"Shop No. 08 S No 9/2 Soham Riveria, Sun city Road, Anandnagar Wadgaon Pune 411051",,411051,FALSE,TRUE,PNQ/SUN,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INMHANWO,Panchwad_WaiTaluka_D,Panchwad_WaiTaluka_D (Maharashtra),Panchwad,DC,Active,West,Maharashtra,India,17.86684,73.95078,e6086384-8ad3-4492-a329-447bcfaa1d91,"M. No. 869, Pachwad Tal- Wai  Satara Maharashtra -415513",7972083845,415513,FALSE,TRUE,PCW/WAT,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INTSAPUF,Hyderabad_BanjaraHills_D,Hyderabad_BanjaraHills_D (Telangana),Hyderabad,DC,Active,South,Telangana,India,17.422039,78.4315,c6252188-dafd-41d5-a1cc-70b20b11883a,"Plot no:422,#8-2-287/11/7,Road No:14,Banjarahills,Hyderabad,Telangana-500034",8008743491,500034,FALSE,TRUE,HYD/BAN,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
INMHARYP,Pune_Sutarwadi_C,Pune_Sutarwadi_C (Maharashtra),Pune,CP,OnBoarding,West,Maharashtra,India,18.532055,73.77914,d1447e94-bc04-475a-b175-3e9c4440b15c,"S No 11/1A,Near Mahadev Mandir, Sutharwadi, Pashan Maharashtra 411021",,411021,FALSE,TRUE,PUN/SUT,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INAPAOGW,Jinnuru_PostOfficeDPP_D,Jinnuru_PostOfficeDPP_D (Andhra Pradesh),Jinnuru,DC,Active,South,Andhra Pradesh,India,16.5465,81.7214,830b3c0c-cb67-4b24-8117-cf37c775e14a,"D No. 1-18, Anjaneyaraju Nagar, Near Ideal Convent,Jinnuru - 534265	",,534265,FALSE,TRUE,JIN/POS,South,Rajahmundry_Rajanagaram_H,7d0801e5-658e-488a-90ad-6c0762a21f61
IND502319A1B,Patancheru_Muthangi_D,Patancheru_Muthangi_D (Telangana),Patancheru,DC,Inactive,South,Telangana,India,17.544773,78.22545,728b53cd-7eee-4d6c-81a2-6c4b00b1cb12,"Plot 512 &513,behide HP petrol pump, Muthangi, Patancheru 502319",,502319,FALSE,FALSE,PTN/MTH,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
INKLAOVN,Kannur_Chengalayi_DPP,Kannur_Chengalayi_DPP (Kerala),Sreekandapuram,DC,Active,South,Kerala,India,12.045712,75.49015,0f4aca10-8a7a-4bda-92bd-4fe9d0945073,"Room No: 272,273 Near badar juma masjid Arimbra,chengalayi, Kannur Kerala 670631",,670631,FALSE,TRUE,KAN/ENG,South,Kannur_Chalode_I,0d4e1ca2-bb77-4ad6-a5dc-b521de0320f8
INORAMSX,Puranakatak_BoudhPhlbniRd_DPP,Puranakatak_BoudhPhlbniRd_DPP (Orissa),Puranakatak,DC,Deboarding,East,Orissa,India,20.625978,84.42455,dd05daa0-085d-46e7-a107-62fabe7ee2a3,"At/po-Puruna katak,Ps-Puruna katak,pin-762013,Dist- Boudh	",,762013,FALSE,FALSE,PKA/BUP,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
IND411008AAA,Pune_Pashan_DC,Pune_Pashan_DC (Maharashtra),Pune,DC,Inactive,West,Maharashtra,India,18.538122,73.78433,589d6016-fff6-4947-bdc7-c19e4648950a,"Sr No 112/3/1/3,Opp Amruta Niwas Sutarwadi Shivnagar pashan near vardhaman medical Pune-411021",,411021,FALSE,TRUE,PNQ/PAS,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INORAPMG,Puri_HariharNagar_D,Puri_HariharNagar_D (Orissa),Puri,DC,Active,East,Orissa,India,19.81936,85.85472,b2eea53b-4101-46fd-bd0c-893758e2e2c8,"MADHUSUDAN NAGAR ST, HARIHAR NAGAR,PURUSOTTAM NAGAR, PURI,ODISHA,752002",9438096811,752002,FALSE,TRUE,PUR/HAR,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
INMHARJT,Pune_Khadkala_D,Pune_Khadkala_D (Maharashtra),Lonavala,DC,OnBoarding,West,Maharashtra,India,18.76036,73.55579,e8a1bec5-045f-41d4-84e3-da183feca27b,"1654/1,Khadkala, Kamshet,Tal - Malval, Dist - Pune, Wadgaone Maharashtra - 410506",,410506,FALSE,TRUE,PUN/ADK,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INKLALPW,Parappa_Vllrikndu_DPP,Parappa_Vllrikndu_DPP (Kerala),Parappa,DC,Active,South,Kerala,India,12.348806,75.28506,6056be3a-d529-4c35-895d-8def21649c72,"KKGP.X.219,Eruppakkatt Building, Kooramkundu, Vellarikundu, Parappa, Kasaragod",,671533,FALSE,TRUE,PRP/VKD,South,Kannur_Chalode_I,0d4e1ca2-bb77-4ad6-a5dc-b521de0320f8
INMHAOXN,Pune_Dhanori_ODC_2,Pune_Dhanori_ODC_2 (Maharashtra),Pune,DC,Active,West,Maharashtra,India,18.570274,73.883545,d6b39f8b-950b-48ed-bb5b-fa69670ec8d0,Building no 26 shop no 1 backside siddhivinayak ganpati mandir pratik nagar yerwdha,,411006,FALSE,TRUE,PUN/NOR,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INTSASJK,Hyderabad_Gudimalkapur_C,Hyderabad_Gudimalkapur_C (Telangana),Hyderabad,CP,OnBoarding,South,Telangana,India,17.380316,78.43204,ce80dbf9-cb3d-4142-891e-a25e765f66f6,"#13-6-445,Konijeti Enclave,Behind Vagetable Market,Gudimalkapur,Hyderabad-500067",,500067,FALSE,TRUE,HYD/UDI,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
INORANLW,Cuttack_KhanNgr_D,Cuttack_KhanNgr_D (Orissa),Cuttack,DC,Active,East,Orissa,India,20.449276,85.8875,ffbba699-55da-4d87-b4ab-56a23d91f0f4,"Khan Nagar, Arunodaya Colony, Cuttack, Odisha 753012",7787826787,753012,FALSE,TRUE,CTK/KNR,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
INTSANFE,Pregnapur_GajwelRd_D,Pregnapur_GajwelRd_D (Telangana),Pregnapur,DC,Active,South,Telangana,India,17.835985,78.69852,3c496c56-a2f1-42fe-a57d-f514109850c2,"Plot No:19,Pregnapur,Telangana-502311",9182893524,502311,FALSE,TRUE,PRG/GWR,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
INTSAOGI,Hyderabad_SriSaiHeights_D,Hyderabad_SriSaiHeights_D (Telangana),Hyderabad,DC,Active,South,Telangana,India,17.4808,78.3767,010126cb-e17d-4972-990b-ae86403b60b9,"#174 & 175,Sai Rakesh Heights,Venkata Ramana colony,KPHB colony,Hyderabad-500085",8096871109,500085,FALSE,TRUE,HYD/SRI,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
INTSALWF,Hyderabad_ShmshbdBFSI_C,Hyderabad_ShmshbdBFSI_C (Telangana),Hyderabad,CP,Active,South,Telangana,India,17.239107,78.3947,242f1062-0b77-406b-8133-323796ee7aa5,"Sy. No: 92/AA/2, Pedda Golla Pally, Shamshabad Mandal, Rangareddy Dist., Telangana- 501218",9542487026,501359,TRUE,TRUE,HYD/BFSI,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
IND534447AAB,Jngrdigdm_TwnspDPP_D,Jngrdigdm_TwnspDPP_D (Andhra Pradesh),Jangareddygudem,DC,Inactive,South,Andhra Pradesh,India,17.125156,81.27707,45c887ed-13e2-4792-a4f3-c94848e014e6,"Shop No. 564/1, Sai Balaji Apertments, Sai Balaji Town Ship, JangareddyGudem, West Godavari District, AP - 534447

",,534447,FALSE,TRUE,JNG/TWN,South,Rajahmundry_Pata_L,4fca29dd-0807-4aa6-9813-70e84cabc6b1
INMHABBG,Pune_Rahatani_D,Pune_Rahatani_D (Maharashtra),Pune,DC,Inactive,West,Maharashtra,India,18.608126,73.794395,3d53860c-c91d-4fba-ae8a-2f5e1c4554ff,S No 5/3 Sayali Park Jagtap Dairy Rd Rahatani Pune,,411017,FALSE,TRUE,PNE/RHT,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
IN413114A1A,Walchandnagar_Pirale_D,Walchandnagar_Pirale_D (Maharashtra),Walchandnagar,DC,Inactive,West,Maharashtra,India,18.03558,74.78566,38aadc65-d369-49d2-93b4-c4251503f187,"Shop no 4, Next to Garden Hotel, Kalamb (Walchandnagar), Tal-Indapur, Pune, Maharashtra 413114",9511237171,413114,FALSE,TRUE,WAL/PIR,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INTSAPMX,Hyderabad_Suraram_OD,Hyderabad_Suraram_OD (Telangana),Hyderabad,DC,OnBoarding,South,Telangana,India,17.543041,78.42405,50476ce3-1caf-4d90-b6d7-7fafca918906,"H No 132 Srirama nagar suraram,500055",,500055,FALSE,TRUE,HYD/SUR,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
INORAAJW,Angul_Similipada_D,Angul_Similipada_D (Orissa),Angul,DC,Inactive,East,Orissa,India,20.845648,85.1009,6128cc1e-215b-4af4-b46f-9566d37cce38,"AT-SIMILIPADA,NEAR CANAL BRIDGE, BY PASS ROAD,ANGUL,759122 (ODISHA)",,759122,FALSE,FALSE,ANG/SMP,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
IND534275AAA,Narsapur_DvTotaST_D,Narsapur_DvTotaST_D (Andhra Pradesh),Narsapur,DC,Inactive,South,Andhra Pradesh,India,16.433678,81.69444,914abf3f-4f50-4d9e-8270-05b80e7439df,"Devuni thota street,Mudubommala centre, Roy PETA, Narasapuram-534275",,534275,FALSE,TRUE,NS/DTS,South,Rajahmundry_Pata_L,4fca29dd-0807-4aa6-9813-70e84cabc6b1
IND444005AAC,Akola_Central_D_1,Akola_Central_D_1 (Maharashtra),Akola,DC,Active,West,Maharashtra,India,20.68018,77.04074,b343778e-50ae-44be-a721-cc46af20de32,"M/s Jyoti Steel Industries, MIDC 2, G4, Near Railway Crossing, DTC 4570562, Akola 444005 MH",8600003631,444005,TRUE,TRUE,AK/CNT,West,Akola_Gaurkshn_I,2cca0d2d-1413-403f-88c0-880090eb2cf8
IND501505AAB,Hayathnagar_NgrjnDPP_D,Hayathnagar_NgrjnDPP_D (Telangana),Hayathnagar,DC,Inactive,South,Telangana,India,17.334768,78.59331,2e7df593-b6f7-4444-936c-7fbe2c7d4403,"Delhivery HQ, Plot no-3, Nagarjuna colony, Near vijaya nagar colony,501505",,501505,FALSE,FALSE,HYT/NGR,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
IN457114A1A,Alote_Joyan_D,Alote_Joyan_D (Madhya Pradesh),Alote,DC,Inactive,West,Madhya Pradesh,India,23.763767,75.54989,f22f91cf-c592-4984-bb05-6d7ddcf70aa5,Ward No 12 Jagdevganj Alote Madhya Pradesh -457114,6261525865,457114,FALSE,FALSE,ALT/JYN,West,Indore_Manglaya_H,096041a0-d9b1-4161-9adb-94b7b675ea02
INORAPUD,Puranakatak_Jajpur_DPP,Puranakatak_Jajpur_DPP (Orissa),Puranakatak,DC,Active,East,Orissa,India,20.625975,84.42438,d59139d4-394f-4f86-af90-da43283c1274,"At/po-Puruna katak,Ps-Puruna katak,pin-762013,Dist- Boudh,Orissa	",,762013,FALSE,TRUE,PUR/JAJ,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
INORAAIZ,Bhubaneshwar_VoltbekFC1_L,Bhubaneshwar_VoltbekFC1_L (Orissa),Bhubaneshwar,SC,Inactive,East,Orissa,India,20.36133,85.75151,04fb9121-9342-4c9d-9a68-087d1ea46ece,"Anlaptana Industrial Area, Plot/Shed no: 13, Allotment No. 3258/dt 15-Feb-2011, Pincode- 754012",9238399282,754012,FALSE,FALSE,BHU/VBE,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
IN751018A1A,Bhubaneshwar_PandavNgr_D,Bhubaneshwar_PandavNgr_D (Orissa),Bhubaneshwar,DC,Deboarding,East,Orissa,India,20.245483,85.85003,e32837be-a110-45b2-8a5b-cfa4fbab44f7,"Plot no RP 35,Pandava Nagar, Bhubaneswar _Pin 751018",7008642316,751018,FALSE,FALSE,BHU/PAN,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
IN501506A1A,Ibrahimpatnam_Mnkngr_D,Ibrahimpatnam_Mnkngr_D (Telangana),Ibrahimpatnam,DC,Active,South,Telangana,India,17.188412,78.65031,70eeab2a-0de1-47b7-8d28-947067568eb8,"Main Road,Ibrahimpatnam,Rangareddy,Telangana-501506",7893144986,501506,FALSE,TRUE,IBM/MNK,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
INTSAAMZ,Patancheru_Chitkul_D,Patancheru_Chitkul_D (Telangana),Patancheru,DC,Inactive,South,Telangana,India,17.547726,78.223206,e3a15354-e921-4169-bb05-91acd68c0349,"#7-234,SANA ESTATE,Vijetha Colony,Chitkul,Patancheru,Telangana- 502307",,502307,FALSE,FALSE,PTC/CHT,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
INMPANAE,Anuppur_Paraswar_DPP,Anuppur_Paraswar_DPP (Madhya Pradesh),Anuppur,DC,Inactive,West,Madhya Pradesh,India,23.120148,81.681854,caf3fa9d-3c05-4546-b38f-0f4cef53ff3c,"old nanhe tare play school, beside excise warehouse chachai road, paraswar, anuppur, madhya pradesh - 484224	",,484224,FALSE,FALSE,APP/PRW,West,Jabalpur_Binaiki_H,98bb9c2b-e964-48d3-b959-f138ee068bdc
IN411033A1F,Pune_TatheVRTL_L,Pune_TatheVRTL_L (Maharashtra),Pune,SC,Inactive,West,Maharashtra,India,18.626276,73.74446,8950935a-1776-4cd7-827d-63f024acfc6c,"S.No 130/1, Jeevan Nagar, Near Bharat Benz Showroom,Mumbai Bangalore Highway, Tathewade, Pune - 411033",,411033,FALSE,FALSE,PNQ/VRL,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INKLAOHT,Kannur_MuzhappalaRd_D,Kannur_MuzhappalaRd_D (Kerala),Kannur,DC,Active,South,Kerala,India,11.912473,75.500916,25742ae7-a5b8-46e7-a904-174641a7a2b3,"Aradhana building,Chakkarakal road,Panayathamparamba,PO muzhappala,Kannur,kerala- 670611",8075520957,670611,FALSE,TRUE,KAN/MUZ,South,Kannur_Chalode_I,0d4e1ca2-bb77-4ad6-a5dc-b521de0320f8
INDLAPPW,Delhi_Daryaganj_D,Delhi_Daryaganj_D (Delhi),Delhi,DC,Active,North,Delhi,India,28.643068,77.24249,d508191c-6f88-4e1d-b0d0-6049db33b2c8,Plot No-93 sham lal Road darya ganj Delhi-110002,7827953575,110002,FALSE,TRUE,DEL/ARY,North,Delhi_Patparganj_DPC,8775c382-b62d-4b05-80bc-f1d2f75933b4
INMHAAZI,Washim_CivilLineRd_DPP,Washim_CivilLineRd_DPP (Maharashtra),Washim,DC,Active,West,Maharashtra,India,20.1202,77.1368,4085300f-442a-4762-b2d3-bfa2ab9601f4,C/O. Anil Likhete 35.Prasad sivil line wasim- Maharashtra 444505 Street- bus stand back side road,,444505,FALSE,TRUE,WSH/CLR,West,Akola_Gaurkshn_I,2cca0d2d-1413-403f-88c0-880090eb2cf8
INTSARIE,Hyderabad_Yapral_D,Hyderabad_Yapral_D (Telangana),Hyderabad,DC,Active,South,Telangana,India,17.501904,78.55082,08bd2461-7196-44ee-8645-fe002a37295c,"Plot No:78,Sheli Garden,Sri krish layout,Yapral,Hyderabad-500087",7780606821,500087,FALSE,TRUE,HYD/APR,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
IND534260AAB,Palakollu_FceRdDPP_D,Palakollu_FceRdDPP_D (Andhra Pradesh),Palakollu,DC,Inactive,South,Andhra Pradesh,India,16.51461,81.72838,4c177ef3-39ce-4b66-8844-566dc3b7d6df,"D.NO-2A3-1, WARD-27, Besides old MRO office, Lajapathiraipet, FCE road, Palakollu, West Godavari District, Andhra Pradesh - 534260",,534260,FALSE,TRUE,PKO/FCE,South,Rajahmundry_Pata_L,4fca29dd-0807-4aa6-9813-70e84cabc6b1
INMHARAN,Pune_BhekraiNagar_L,Pune_BhekraiNagar_L (Maharashtra),Pune,SC,Active,West,Maharashtra,India,18.476013,73.96726,4f0f1a10-4640-4f63-9378-fbd1d24d6a79,"Dhone Warehousing , S No.15/2, Katraj-Satara road, Bhilarewadi, Near Petrol Pump, Pune 411046",,411046,FALSE,TRUE,SVNF,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INMHAAXT,Jalna_BhagyaNgr_D,Jalna_BhagyaNgr_D (Maharashtra),Jalna,DC,Active,West,Maharashtra,India,19.838186,75.88231,a34d9dae-08f3-4fff-b21c-97336ae19abf,"Shop No. 1 / 2 / 3, Plot No. 34, Opp. Misal Complex, Near Flyover Bridge, Bhagya Nagar, Jalna - 431203",9021422533,431213,FALSE,TRUE,JLN/BHG,West,Aurangabad_Gngapr_H,72e7e403-e6c8-49f5-a367-fc1b1896958d
INTSALOE,BRmrm_ChwdrPlly_DPP,BRmrm_ChwdrPlly_DPP (Telangana),Bhuvanagiri,DC,Inactive,South,Telangana,India,17.582495,78.79951,f7ec6e03-f3ff-4c5c-a29c-288e841f9784,"""ChowdarPally, Maryala,B.Ramaram, District: yadadri bhongir Pin code:508116""",,508116,FALSE,FALSE,BMA/CWP,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
INMHAOLZ,Jintur_RelncePmpDPP_D,Jintur_RelncePmpDPP_D (Maharashtra),Mantha,DC,Active,West,Maharashtra,India,19.599571,76.68181,2d9aab55-17e3-4fa7-9e4d-ce0c4d3037a6,"Balsa Road Behind of Reliance Petrol Pump Jintur,431509 Maharashtra	",,431509,FALSE,TRUE,JIn/REL,West,Aurangabad_Gngapr_H,72e7e403-e6c8-49f5-a367-fc1b1896958d
IN483440A1A,Sleemnabad_Padwar_DPP,Sleemnabad_Padwar_DPP (Madhya Pradesh),Sleemnabad,DC,Active,West,Madhya Pradesh,India,23.62978,80.24821,f50db72b-6dad-49b8-967c-6169769d6577,1st floor petrol pump bus stand sleemnabad Katni 483440,,483440,FALSE,TRUE,SLB/PDW,West,Jabalpur_Binaiki_H,98bb9c2b-e964-48d3-b959-f138ee068bdc
IND752106AAA,Nimapara_SbiDPP_D,Nimapara_SbiDPP_D (Orissa),Nimapara,DC,Inactive,East,Orissa,India,20.065308,85.993866,417fde88-b486-4da1-8ab8-8d17b7ea533b,"AT-NIMAPARA ,OPP-STATE BANK OF INDIA NIMAPARA, AT/PO-NIMAPARA (OPP-SBI), NIMAPARA DIST-PURI ODISSHA",,752106,FALSE,TRUE,JEN/SBI,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
IN203205A1B,Sikandrabad_Kurli_D,Sikandrabad_Kurli_D (Uttar Pradesh),Sikandrabad,DC,Active,North,Uttar Pradesh,India,28.443815,77.70036,f4b573d6-c5f7-4946-a22d-0f16f695689c,Jewar Road Near Sure SH Dairy -203205,8178855802,203205,FALSE,TRUE,SIK/KUR,North,Noida_Sector63D_I,52e6aa34-50ae-4602-99b1-b2657c46945f
IND415523AAA,Phaltan_ShivajiN_D,Phaltan_ShivajiN_D (Maharashtra),Phaltan,DC,Active,West,Maharashtra,India,17.988941,74.43955,9624a6fa-7744-42eb-91a7-d8c83bf54398,"At 3310/41, Shivaji Nagar, Phaltan, Satara - 415523",9970887054,415523,FALSE,TRUE,PLTN/SVG,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INORARKT,Bhubaneshwar_SatyaNagar_D,Bhubaneshwar_SatyaNagar_D (Orissa),Bhubaneshwar,DC,Active,East,Orissa,India,20.1651,85.519,1ba56817-13d9-4674-9740-c150fe963e17,"Plot no -131, Near- Apollo Pharmacy,  Satyanagar, Bhubaneswar, 751007",7008535324,751007,FALSE,TRUE,BHU/ATY,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
IN501509A1A,Yacharam_SSGarden_D,Yacharam_SSGarden_D (Telangana),Yacharam,DC,Active,South,Telangana,India,17.046408,78.66391,d6abab02-b2ec-4b94-9cd8-247aa11baa11,"#1-13,Yacharam,Ranga reddy,Telangana-501509",9000883950,501509,FALSE,TRUE,YCM/SGN,South,Hyderabad_Shamshbd_H,5b4f329f-190e-4168-863e-8509d8d22922
INMHASIE,Pune_Bhekrainagar_D,Pune_Bhekrainagar_D (Maharashtra),Pune,DC,OnBoarding,West,Maharashtra,India,18.481222,73.95566,6fa61e07-54d5-4e9d-a7c0-7102465d6428,"S no. 213/2/3, Sai Swara complex, Shop no.5, Bhekari Nagar, Pune- 412308",,412308,FALSE,TRUE,PUN/BHE,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INWBANQS,Tamluk_Central_3_DPP,Tamluk_Central_3_DPP (West Bengal),Tamluk,DC,Inactive,East,West Bengal,India,22.18434,87.91707,7ff3785c-6af9-4647-97e4-25cc41c81e53,"Padumabasan, Ward No 07, City -Tamluk, Dist.-East Midnapore, West Bengal, Pin code- 721636",,721636,FALSE,FALSE,TLK/CNT,East,Kolkata_Dankuni_I,4dc60469-7eed-40d6-89c3-3c0ea676795e
INMHASFO,Khandala_Shindewadi_SF,Khandala_Shindewadi_SF (Maharashtra),Khandala,SC,Active,West,Maharashtra,India,18.166512,73.93771,fb791151-40a9-4b30-80d4-0f0ad106aec4,"Gala At P Wing, Tal.Khandala, Shirwal, Dist.Pune. Satara -412801",,412801,FALSE,TRUE,KHA/NDE,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INMPAQCW,Sailana_AnandViharColony_D,Sailana_AnandViharColony_D (Madhya Pradesh),Ratlam,DC,Inactive,West,Madhya Pradesh,India,23.461168,74.925446,2323d050-e818-47cd-ba18-7f93ea53bd75,"House No. 68, Anand Vihar Colony, Kalka Mata Road Sailana, Ratlam, M.P. 457550",8758222579,457550,FALSE,FALSE,SAI/ANA,West,Indore_Manglaya_H,096041a0-d9b1-4161-9adb-94b7b675ea02
INORALOL,Mahakalapara_Mhklpr_DPP,Mahakalapara_Mhklpr_DPP (Orissa),MAHAKALAPARA,DC,Inactive,East,Orissa,India,20.418282,86.6006,7098c620-5315-4b2f-8eda-d63bbc7288c9,"AT/PO/BO-MAHAKALAPARA,DIST-KENDRAPARA,PIN-754212",,754224,FALSE,FALSE,MHP/MHP,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
INMHABDP,Mahabaleshwar_BhilarTal_DPP,Mahabaleshwar_BhilarTal_DPP (Maharashtra),Mahabaleshwar,DC,Active,West,Maharashtra,India,17.913622,73.761894,7b171f9c-6f41-4c31-9d03-ee8cd08b83b2,"At Bhilar Tal. Mahableshwar, Pachgani, Dist-Satara Pin code-412805",,412805,FALSE,TRUE,MHB/BHT,West,Pune_Sudhwadi_GW,1c29f937-13e9-4941-a69e-55c91486e0e1
INMPAAIF,Indore_PipliyaKumr_L,Indore_PipliyaKumr_L (Madhya Pradesh),Indore,SC,Inactive,West,Madhya Pradesh,India,22.773643,75.90981,83be276f-586d-4d96-8f81-06bd1cbaddf3,"S No. 5/21, 5/22  At Village Pipliya Kumhar Tehsil and Dist. Indore 452010",,452010,FALSE,FALSE,IND/PPL,West,Indore_Manglaya_H,096041a0-d9b1-4161-9adb-94b7b675ea02
IND110092AAB,East Delhi,East Delhi (Delhi),Delhi,DC,Inactive,North,Delhi,India,28.638704,77.30912,868af91b-87eb-481c-bd1f-dc021f6476a5,Plot no- 3 Patparganj Industrial area near MCD office delhi- 110092,,110092,FALSE,TRUE,DEL/EAS,North,Delhi_Patparganj_DPC,8775c382-b62d-4b05-80bc-f1d2f75933b4
IND533401AAA,Tuni_Eaglvari_D,Tuni_Eaglvari_D (Andhra Pradesh),Kathipudi,DC,Deboarding,South,Andhra Pradesh,India,17.35167,82.54084,ae8cd321-83eb-4c9d-b78e-8bd804c33fe0,"D-no 5-5-2 , Eagalavari Street,kothapeta,Tuni-533401",9505554457,533401,FALSE,TRUE,TUNI/EVR,South,Rajahmundry_Rajanagaram_H,7d0801e5-658e-488a-90ad-6c0762a21f61
INGJAALN,Matar_CityCenter_DPP,Matar_CityCenter_DPP (Gujarat),Matar,DC,Active,West,Gujarat,India,22.709785,72.66454,c4efb8ea-4384-4580-b8b4-ce74d5a2dbf6,"C-7 , CITY CENTER , MATAR , DISTRICT - KHEDA , STATE - GUJARAT , PIN - 387530",,387530,FALSE,TRUE,MTR/CTC,West,Ahmedabad_AslaliRoad_I,4f2ad940-6d1d-4bfb-bbca-99ba1568d731
INCGALKA,Chirimiri_HaldiBadi_DPP,Chirimiri_HaldiBadi_DPP (Chhattisgarh),Chirimiri,DC,Active,West,Chhattisgarh,India,23.220833,82.34514,ab12d58d-94b8-4254-9883-22701d0d23bb,Main Road HaldiBadi Behind DTDC Courier Office Post:- HaldiBadi City:- Chirimiri District:- Koriya Chhattisgarh,,497451,FALSE,TRUE,CHR/HDB,West,Shahdol_Jamui_I,e2021d29-3d9e-4639-abe9-eb557dd453dc
IND484224AAA,Anuppur_JthriDPP_DC,Anuppur_JthriDPP_DC (Madhya Pradesh),Anuppur,DC,Active,West,Madhya Pradesh,India,23.120173,81.681786,1c240653-ef84-47cc-9053-ec79ecf2a1ce,"City Courier,INfront Of Nisha Enterprises Jaithari Road Anuppur",,484224,FALSE,TRUE,CHDX/ANP,West,Shahdol_Jamui_I,e2021d29-3d9e-4639-abe9-eb557dd453dc
IND754137AAA,Tirtol_TlpdaDPP_D,Tirtol_TlpdaDPP_D (Orissa),Tirtol,DC,Inactive,East,Orissa,India,20.304789,86.38085,85c0f73d-a2b8-41c8-93bc-43e23b436241,"Mahadeva Mandap,Talapada,Rahama,Baliedha,pin code - 754137",,754137,FALSE,TRUE,TRT/TLP,East,Bhubaneshwar_Central_H_6,63b85367-4bfe-40a1-ac62-e2360b5e90d3
INGJAAML,Santrampur_SantBagicha_DPP,Santrampur_SantBagicha_DPP (Gujarat),Santrampur,DC,Inactive,West,Gujarat,India,23.195951,73.88157,ea417209-9d6e-4078-8778-82c992a586b3,"Next To Mahir Pan Center, Near Sant Bagicha,Santrampur-389260, Dist-Mahisagar",,389260,FALSE,FALSE,SNT/SNB,West,Ahmedabad_AslaliRoad_I,4f2ad940-6d1d-4bfb-bbca-99ba1568d731
